GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
66,33.1,14.6,4.9,10.1,49.3,0.5,1.4,25.3,4.9,5.3,119.7,1.2,2.5,3.6,3.2,1.4,0.2,1.4,0
69,13.4,6.4,2.1,6.4,33.4,0.7,2.0,43.0,1.1,1.3,82.4,0.4,1.0,1.5,1.5,0.3,-0.6,0.7,1
52,11.8,5.5,2.0,4.9,39.4,0.3,0.9,62.8,1.0,1.3,74.3,0.4,0.8,1.2,1.7,0.5,0.1,1.3,0
96,53.1,28.7,10.0,21.7,48.0,0.5,1.6,17.6,8.1,11.1,68.8,2.8,7.7,10.3,7.2,1.7,0.8,5.3,1
75,8.1,3.6,1.6,3.3,48.8,-0.3,-0.8,12.6,0.5,0.7,65.6,0.8,1.2,1.8,0.1,0.1,0.2,0.3,0
87,27.2,10.3,3.8,9.7,39.3,0.6,1.8,30.9,1.7,2.4,68.4,0.5,2.2,2.7,3.2,0.8,0.2,1.8,1
59,10.0,3.9,1.3,3.2,42.1,0.0,0.2,33.1,1.1,1.2,82.0,0.2,0.6,0.8,0.8,0.6,-0.3,0.8,1
70,27.4,16.8,5.9,12.2,48.7,0.5,1.4,22.8,3.8,4.8,74.8,2.0,4.2,5.9,1.2,0.9,0.5,2.3,1
44,9.9,3.5,1.1,3.9,30.7,0.9,2.7,31.7,0.9,1.2,77.6,0.0,0.3,0.4,2.5,0.5,-4.5,0.9,0
37,19.2,6.8,2.5,6.0,42.1,0.8,2.4,27.4,0.9,1.3,65.0,1.2,2.7,4.1,0.5,0.5,0.1,0.7,1
61,28.2,13.8,4.9,10.4,47.8,0.4,1.3,23.3,3.4,4.7,74.4,1.6,3.9,5.6,2.4,0.6,0.3,2.6,1
74,25.1,11.1,4.7,8.4,56.8,0.0,-0.1,-0.4,2.1,2.7,79.1,1.9,4.5,6.1,2.3,0.9,0.3,2.4,1
60,14.6,4.4,1.7,3.6,47.9,0.0,-0.3,12.9,1.0,1.5,62.9,1.3,2.3,3.3,1.1,0.3,0.3,1.2,1
74,16.5,4.9,1.5,3.2,50.3,0.0,0.3,3.9,1.9,2.5,72.9,0.4,1.7,2.1,1.5,1.0,0.2,1.2,0
76,26.1,11.8,4.8,8.4,58.1,0.2,0.7,8.5,1.7,3.0,54.2,1.9,4.6,7.0,0.4,1.0,0.5,1.0,1
34,23.2,6.3,2.3,4.9,46.3,0.9,2.2,37.8,1.1,1.3,89.1,0.8,2.5,3.2,1.4,0.8,0.1,1.0,0
69,20.5,8.9,3.9,7.7,50.3,0.6,1.6,23.9,1.0,1.0,87.0,0.4,1.5,2.0,1.7,1.2,-0.1,0.8,1
58,15.0,4.2,1.6,3.7,44.1,0.8,2.2,34.2,0.4,0.4,74.0,0.5,1.7,2.3,0.8,0.8,0.2,0.7,1
61,13.1,3.0,1.2,3.6,35.3,0.2,0.9,18.9,0.4,0.6,70.6,0.2,1.6,1.6,1.1,0.7,0.2,0.8,1
68,22.2,9.9,3.9,6.8,57.1,0.3,0.7,50.7,1.9,2.5,78.7,1.2,3.0,4.2,0.8,0.5,0.7,0.8,1
82,20.6,8.6,3.0,7.4,43.2,0.4,1.5,13.1,2.1,3.1,62.7,2.5,2.9,5.4,0.7,0.7,0.3,1.3,1
63,8.6,7.6,2.9,6.0,49.0,0.0,-0.2,16.7,2.2,2.9,77.5,0.6,0.4,0.8,1.1,0.4,-0.3,1.1,1
72,20.2,6.3,2.9,6.6,41.2,0.0,-0.1,25.0,0.8,1.6,53.3,1.2,1.7,2.9,3.1,1.1,0.7,1.6,1
62,28.9,15.2,6.3,13.6,46.0,0.3,0.9,7.3,2.9,4.2,69.7,2.2,4.2,6.9,4.0,1.9,0.3,2.7,1
63,19.0,9.2,3.9,8.0,49.6,0.2,0.8,39.8,1.2,1.9,69.4,1.1,2.6,3.7,1.8,0.8,0.2,1.6,1
73,27.7,11.6,4.8,10.8,45.6,0.2,0.6,9.7,2.2,3.6,65.3,2.5,5.5,8.7,1.4,1.1,0.5,2.0,1
91,16.8,4.8,2.0,4.5,46.1,0.0,0.2,-2.8,0.6,0.9,60.9,0.9,2.3,3.4,0.8,0.7,0.4,0.9,1
77,22.6,10.5,4.3,9.2,48.6,0.2,0.5,0.4,2.1,2.8,74.1,1.8,2.5,4.0,4.1,0.9,0.4,2.4,1
56,10.9,3.4,1.5,2.7,49.9,-0.2,-0.2,11.2,0.7,1.0,70.0,1.7,2.2,3.8,0.7,0.6,0.0,1.0,1
91,29.6,11.8,4.7,9.0,51.2,0.7,2.1,24.9,2.0,3.0,66.6,0.7,3.3,3.8,3.2,1.3,0.3,1.6,1
73,15.6,6.4,2.4,6.9,34.3,0.3,1.3,23.1,0.9,1.3,74.9,0.6,1.2,1.8,2.3,0.5,0.1,1.3,0
67,16.4,8.6,3.2,7.2,43.5,0.4,0.9,26.4,1.9,2.7,73.5,1.3,2.7,4.0,0.6,0.3,0.4,1.7,1
77,14.5,3.7,1.5,3.1,50.6,0.0,-0.4,15.0,0.7,1.0,68.8,1.2,2.3,3.5,0.7,0.1,0.7,1.0,1
77,23.9,10.8,4.5,9.0,53.0,0.3,1.0,16.6,1.6,2.3,70.1,0.8,2.8,3.5,1.4,0.4,0.4,1.5,1
54,22.8,12.1,4.6,10.2,44.2,0.5,1.4,28.9,2.3,3.2,77.7,1.0,2.4,3.6,1.5,0.7,0.4,1.8,1
63,20.7,6.0,2.8,4.6,59.4,-0.1,-0.5,11.1,0.9,1.5,66.0,1.4,2.7,3.9,1.3,0.3,1.6,0.9,1
49,25.0,8.0,3.3,7.0,43.8,0.1,0.5,-8.1,2.1,3.0,73.4,0.8,1.9,2.6,4.0,1.3,0.1,2.2,1
77,30.4,13.3,5.2,11.7,45.5,0.4,1.2,31.9,2.4,3.3,75.4,2.4,4.2,6.4,1.0,0.7,0.5,1.8,1
76,25.0,9.8,4.0,10.3,38.5,0.5,1.6,33.1,1.4,1.7,77.8,1.0,2.4,3.5,3.1,0.9,0.2,1.8,1
67,12.0,5.1,2.1,4.6,43.9,0.3,0.7,6.5,0.9,1.6,62.3,0.4,0.8,1.2,2.6,0.7,-0.1,1.6,1
82,28.2,9.6,3.8,9.6,39.0,0.3,1.4,3.8,1.8,2.8,60.6,0.6,3.2,3.8,4.9,1.5,0.2,2.9,1
82,26.6,8.5,3.6,7.1,48.8,-0.2,-0.2,-3.0,1.7,2.2,75.7,2.9,3.6,6.9,0.9,0.9,1.1,1.4,1
57,7.5,3.3,1.1,3.0,39.1,0.1,0.6,30.7,0.9,1.3,70.7,0.3,1.1,1.4,0.4,0.2,-0.3,0.5,1
63,12.2,4.8,1.6,3.8,41.6,0.1,0.3,6.4,1.5,2.3,67.5,0.7,1.7,2.5,0.7,0.4,0.3,0.9,0
74,28.3,10.5,4.0,8.7,47.0,0.5,1.5,26.9,1.8,2.5,78.1,1.2,3.7,4.9,2.4,0.6,0.7,1.6,1
66,17.6,5.2,1.9,5.1,38.7,0.3,0.7,10.8,1.3,1.8,71.5,0.6,1.1,1.8,3.8,0.8,0.0,1.6,0
95,46.0,23.7,9.6,21.7,44.1,0.2,0.9,27.3,4.0,5.1,78.5,3.7,7.9,11.7,1.8,1.6,10.0,2.4,1
63,18.7,8.7,3.5,7.8,45.4,0.9,2.4,39.8,1.1,1.3,76.1,0.6,1.8,2.3,1.7,0.5,0.4,1.0,1
28,25.4,13.1,5.1,9.1,58.0,0.7,1.7,34.6,2.0,2.7,73.6,1.4,2.5,3.8,0.9,0.4,0.3,0.9,1
81,15.6,3.1,1.2,2.4,48.2,-0.3,-0.7,5.1,0.7,1.0,67.7,0.6,1.8,2.3,1.7,0.7,0.4,1.6,1
51,12.9,3.6,1.4,3.1,42.2,0.0,0.2,18.5,0.6,1.0,63.3,1.6,2.1,3.8,0.2,0.3,0.2,0.9,1
89,32.7,13.3,5.0,12.1,44.1,0.9,2.8,42.3,1.7,2.3,79.3,1.1,2.6,4.2,1.8,1.3,0.6,1.9,1
85,37.6,10.5,4.7,8.8,53.4,0.3,1.0,-5.8,1.8,2.6,74.4,1.8,4.6,6.5,2.0,1.1,0.4,1.9,0
90,12.8,2.5,1.0,2.0,50.5,-0.1,-0.5,21.2,0.3,0.5,58.4,0.5,1.2,1.8,1.6,0.8,0.1,0.9,1
59,32.8,11.3,4.8,9.2,52.7,-0.1,0.3,0.0,2.3,3.7,64.9,4.2,3.5,7.3,1.6,1.3,0.4,2.3,1
106,33.5,15.2,5.6,12.6,44.4,0.3,1.1,33.4,3.9,5.3,72.7,1.8,4.0,5.8,7.1,1.3,0.3,3.8,1
74,25.9,12.6,4.5,10.1,43.9,0.9,2.3,36.8,2.2,2.8,76.0,1.0,2.8,3.9,2.0,1.0,0.8,2.0,1
83,27.6,13.3,4.6,11.1,41.7,1.3,3.6,54.1,1.9,2.1,93.4,1.2,3.1,4.3,3.0,0.9,0.0,1.9,1
121,67.4,31.9,12.0,24.7,53.2,0.8,2.3,27.3,6.8,8.1,83.0,1.2,8.1,9.0,7.7,2.1,0.6,4.9,1
80,12.9,4.7,1.9,4.5,42.4,-0.4,-0.7,5.1,1.0,1.5,64.1,0.9,1.1,1.9,1.4,0.7,0.3,1.2,1
76,23.3,11.3,4.2,9.7,43.8,0.6,1.9,18.7,2.6,3.3,79.1,1.8,3.5,5.4,0.7,0.6,0.5,1.3,1
58,25.0,9.1,3.5,7.0,50.5,0.5,1.4,10.7,1.9,3.4,53.3,1.6,2.1,3.7,1.3,1.1,0.5,1.2,0
53,13.8,2.9,1.1,2.8,41.1,0.1,0.6,8.0,0.6,1.0,61.5,0.6,1.5,2.2,1.2,0.4,0.2,0.6,1
68,23.8,7.9,2.7,6.7,40.7,0.9,2.7,48.0,1.3,1.6,81.1,0.3,2.5,2.3,2.4,0.8,0.1,1.6,1
87,22.6,10.5,4.2,10.1,41.2,0.4,1.6,26.5,1.7,2.4,67.3,0.8,1.6,2.4,1.5,1.2,0.2,1.3,1
70,29.3,11.0,4.9,10.7,46.7,0.2,1.0,13.7,1.6,2.1,76.3,0.7,3.7,3.9,3.9,1.3,0.3,2.1,1
38,15.0,4.8,2.0,3.7,53.2,0.0,-0.1,17.4,1.1,1.6,75.2,1.6,3.2,4.9,0.7,0.5,0.4,1.1,1
90,33.8,14.7,5.2,11.2,46.0,0.8,2.3,48.9,2.9,3.8,73.9,1.5,3.7,5.3,1.4,1.1,0.1,1.5,1
60,19.6,7.2,2.6,5.7,45.4,0.5,1.3,22.4,1.8,2.6,70.3,1.2,4.0,5.5,0.4,0.4,0.4,0.7,1
49,11.4,4.7,1.6,4.7,34.5,0.4,1.3,29.4,0.9,1.7,53.7,0.8,0.8,1.6,0.7,0.5,0.2,0.9,0
70,17.2,6.4,2.1,5.7,39.4,0.3,0.9,24.0,2.2,2.8,76.8,0.7,1.5,2.3,1.5,0.9,0.2,1.8,0
54,6.3,1.9,0.7,1.6,47.7,-0.5,-1.1,1.1,0.4,0.7,65.7,1.0,1.5,2.5,0.1,0.2,0.5,0.3,1
83,22.9,10.4,3.8,7.8,49.4,0.1,0.1,-12.9,2.2,3.2,76.2,1.7,2.7,4.4,1.3,0.4,0.3,1.4,1
72,22.4,8.6,3.2,7.0,45.5,0.6,1.7,11.0,1.6,1.8,78.5,1.1,4.2,4.7,1.7,0.5,0.2,1.3,1
78,31.5,17.5,6.1,16.0,37.0,1.0,3.4,60.6,3.0,3.8,89.5,0.9,2.8,3.9,2.2,0.9,0.3,2.5,1
76,29.5,9.3,3.9,7.3,55.8,-0.3,-0.8,-20.2,1.9,3.1,68.8,3.2,4.9,8.1,1.6,1.4,0.1,1.8,1
61,27.6,14.3,5.2,12.2,41.3,1.2,3.4,14.1,2.7,3.3,92.7,0.8,2.6,3.5,1.5,1.0,0.2,1.7,1
115,73.8,32.0,12.8,27.1,49.8,0.8,2.5,38.1,5.0,6.5,85.3,2.9,6.6,10.1,6.8,3.5,1.1,4.0,1
66,7.3,2.3,1.0,1.9,49.3,-0.3,-1.3,4.8,0.6,0.9,66.0,1.1,1.5,2.5,0.2,0.2,0.2,0.3,1
33,14.8,4.4,1.8,4.0,45.4,0.0,-0.2,8.5,0.8,1.0,76.0,0.6,1.4,2.0,0.4,0.3,0.1,0.6,1
47,19.9,7.2,2.9,5.6,51.7,0.3,0.9,5.1,0.8,1.3,62.9,0.9,1.9,2.8,1.3,0.5,0.2,1.5,0
79,20.5,11.8,4.3,11.5,37.3,0.5,1.6,33.4,1.8,2.1,81.4,1.2,1.6,2.6,2.0,0.6,0.4,2.0,1
49,8.7,2.8,1.3,2.8,44.2,-0.3,-0.5,4.2,0.3,0.4,78.8,1.6,1.2,2.6,0.1,0.2,0.0,0.3,1
41,17.5,4.9,2.1,6.2,30.7,0.4,1.0,50.4,0.5,0.6,73.8,0.2,1.1,1.1,4.9,0.5,0.0,1.3,0
54,13.8,4.6,2.0,3.8,52.7,0.1,0.1,18.6,0.6,1.2,48.7,1.4,2.5,3.6,1.0,0.7,0.5,1.2,0
74,14.3,6.2,2.7,6.1,43.6,0.0,0.0,14.7,0.9,1.3,68.3,0.9,2.7,3.6,0.3,0.3,0.3,0.7,1
61,13.1,7.0,2.7,6.5,39.7,0.0,0.4,23.7,1.7,1.7,92.9,0.9,1.8,2.9,2.1,0.4,-0.1,1.2,0
68,18.0,6.9,2.7,4.8,53.5,0.2,0.6,2.9,1.5,2.1,68.2,1.2,2.7,3.8,0.7,0.4,0.3,1.2,1
74,18.9,9.5,3.9,8.2,47.0,-0.3,-0.7,7.2,2.5,3.9,59.8,1.3,1.8,3.1,1.0,0.6,0.2,1.3,1
60,13.9,5.1,1.9,4.5,40.9,-0.2,-0.1,34.2,1.5,2.0,72.6,0.7,1.3,1.9,1.6,0.5,-0.1,0.8,1
72,36.3,13.4,5.4,13.7,38.5,0.0,0.5,-7.8,3.1,4.1,79.5,2.5,5.5,8.3,6.6,1.2,0.4,4.8,1
89,21.1,9.8,3.7,6.8,53.0,-0.2,-0.1,-2.1,2.1,2.5,86.6,2.9,3.8,6.7,1.0,0.8,0.8,1.3,1
67,16.0,5.4,2.2,4.1,53.8,0.1,0.2,-0.9,0.9,1.7,55.2,1.8,4.1,5.8,1.4,0.3,0.5,1.5,1
36,9.5,2.9,1.4,3.5,39.6,-0.3,-0.7,25.0,0.2,0.3,75.2,0.3,0.7,1.0,1.2,0.3,0.2,0.6,1
33,12.1,3.1,1.3,2.3,53.2,0.1,0.1,4.7,0.5,0.9,58.0,1.0,2.1,3.4,0.1,0.2,0.4,0.4,1
65,28.6,11.1,4.0,9.4,42.9,1.1,2.8,38.1,2.0,3.1,68.2,0.6,3.2,3.6,5.6,1.0,0.4,3.2,1
77,20.2,6.6,2.1,4.5,46.4,0.5,1.5,37.6,1.8,3.0,58.3,2.0,2.6,4.4,1.3,0.7,0.3,1.1,1
47,8.7,3.9,1.6,3.8,42.0,0.4,1.5,7.6,0.4,0.4,84.2,0.4,0.9,1.3,0.5,0.2,-0.9,0.5,1
52,13.9,5.5,2.0,4.2,46.0,-0.1,-0.1,-1.8,2.0,3.1,61.4,1.5,3.5,5.4,0.4,0.3,0.4,0.8,0
55,25.5,7.5,2.8,7.4,35.8,0.1,0.4,12.7,2.2,2.9,77.0,2.1,4.2,6.3,0.5,0.8,0.3,1.3,1
48,13.8,8.1,2.9,5.9,48.0,0.5,1.1,32.1,2.0,2.6,77.1,0.6,0.9,1.4,2.3,0.4,-0.3,1.3,1
68,14.6,4.4,1.3,3.6,41.5,0.6,1.7,30.7,1.4,2.0,76.1,2.0,3.0,5.1,0.8,0.5,0.2,0.7,1
38,12.1,5.8,2.6,5.9,45.1,0.5,1.5,11.3,0.7,1.0,72.2,0.8,2.3,3.1,1.0,0.3,0.1,0.8,0
83,27.8,17.4,6.8,14.4,47.6,0.6,1.6,24.9,2.7,2.8,91.4,1.9,3.1,5.3,3.2,1.9,0.4,2.5,0
43,11.2,4.4,1.4,4.3,32.5,0.6,1.9,18.7,1.1,1.6,72.7,0.2,1.0,1.3,1.2,0.3,0.3,1.2,1
42,25.2,7.8,2.6,6.4,41.6,0.8,2.3,29.8,1.4,1.9,75.6,1.0,2.8,3.6,2.0,1.0,0.2,1.5,1
72,38.3,11.9,4.3,8.9,49.4,1.1,3.1,39.5,1.9,2.4,75.7,0.8,4.0,4.7,4.1,0.6,0.3,1.7,1
64,14.5,10.2,3.6,7.4,49.2,0.3,0.8,27.9,2.3,2.7,89.4,1.4,1.5,2.7,0.5,0.6,0.0,1.2,1
45,19.6,9.0,2.8,7.4,37.9,0.9,2.8,27.0,1.9,2.3,85.8,0.7,1.6,2.3,1.1,0.6,0.2,1.0,0
57,12.0,3.5,1.2,3.3,39.7,-0.1,0.1,4.6,0.8,0.9,77.5,0.2,0.7,0.8,1.7,0.5,-0.5,1.0,1
40,4.1,1.2,0.4,1.1,41.0,-0.2,-0.4,12.7,0.3,0.5,57.6,0.0,0.2,0.3,0.3,0.2,-1.4,0.4,1
79,24.8,14.1,5.7,12.8,43.7,0.7,2.0,36.9,1.7,2.2,74.9,1.3,2.1,3.5,1.4,0.7,0.2,1.2,0
83,8.8,3.6,1.1,2.5,46.2,-0.4,-1.0,11.1,1.5,2.5,69.2,2.4,2.2,4.4,0.3,0.6,0.4,0.7,1
76,16.5,4.4,1.7,3.6,44.3,0.3,1.0,33.9,0.6,0.7,84.0,0.4,1.1,1.6,3.0,0.8,0.2,1.4,1
94,32.9,12.9,4.9,10.5,46.3,0.5,1.2,26.2,2.6,3.7,76.1,1.3,4.5,6.1,3.6,1.0,0.4,2.5,1
60,19.7,5.3,1.8,5.0,36.0,0.6,2.2,28.0,1.2,1.2,82.4,0.5,2.4,2.8,2.8,0.7,-0.7,1.6,1
85,26.7,11.6,4.5,8.4,54.6,0.1,0.5,13.4,2.5,3.8,69.4,2.4,3.8,5.7,1.2,0.5,0.4,1.3,1
63,12.0,4.7,1.7,4.6,38.9,0.7,2.3,15.8,0.9,1.1,72.5,0.4,0.7,1.2,1.8,1.0,-0.2,1.0,1
54,21.4,7.0,2.8,7.5,35.4,0.2,0.8,15.9,0.9,1.2,75.8,1.0,3.3,3.9,0.6,0.5,0.4,1.2,1
56,13.3,4.8,1.7,3.4,48.2,-0.3,-0.7,5.7,1.7,2.2,78.0,1.0,1.5,2.5,1.6,0.7,2.6,1.1,1
79,22.6,7.9,2.6,6.6,39.0,0.8,2.3,47.0,2.2,2.7,81.1,1.2,3.5,4.5,2.0,0.8,0.4,1.5,1
90,18.4,8.2,3.0,6.1,48.6,0.2,0.4,-2.2,2.5,3.5,72.8,1.6,2.1,3.7,0.5,1.0,0.5,1.5,1
76,15.3,7.2,2.9,5.6,50.7,0.2,0.5,-0.8,1.3,2.1,62.8,0.9,2.6,3.7,1.1,0.6,0.6,1.1,1
52,17.0,3.9,1.4,3.5,44.8,0.4,1.2,20.4,0.6,1.1,63.6,0.9,3.4,3.9,0.9,0.2,0.6,1.1,1
65,30.3,14.7,6.1,12.4,50.3,0.5,1.6,12.1,1.7,2.2,80.3,2.8,5.1,8.4,0.7,1.0,1.3,1.3,1
63,28.4,15.8,5.9,13.4,43.7,0.3,0.8,29.7,3.6,4.3,86.8,1.7,3.5,5.2,3.2,0.4,0.5,2.9,1
62,15.7,9.1,3.7,7.5,50.5,0.2,0.5,16.5,1.6,1.9,79.6,2.1,2.6,4.5,0.4,0.2,0.2,1.2,1
22,6.8,1.5,0.6,1.7,36.4,0.0,-0.1,22.5,0.2,0.2,67.0,0.4,0.5,0.8,0.4,0.1,-0.4,0.2,1
81,37.8,12.7,4.9,9.9,49.7,0.0,0.3,-24.2,3.0,4.3,71.8,2.8,6.4,9.5,1.2,1.2,0.5,1.5,0
54,24.5,8.5,3.7,6.9,53.6,0.1,0.5,13.4,0.8,1.4,67.4,3.0,3.1,6.0,1.6,1.0,0.9,1.3,1
44,6.6,1.4,0.6,1.1,51.7,-0.4,-1.4,7.0,0.2,0.4,55.0,0.2,1.0,1.2,0.6,0.1,0.1,0.4,1
97,25.7,9.6,3.8,7.1,54.2,0.7,1.7,20.0,1.1,1.5,75.7,1.7,2.3,3.6,1.2,0.7,1.5,1.0,1
74,14.6,5.3,2.0,4.5,46.6,-0.1,0.4,18.2,0.9,1.3,63.2,0.6,1.9,2.2,2.4,0.8,0.6,2.1,1
43,11.7,5.0,2.1,4.3,45.0,0.1,0.5,27.6,0.5,0.7,62.9,0.4,1.3,1.8,0.4,0.5,0.0,0.7,1
40,8.7,1.9,0.7,1.3,56.7,0.1,0.1,3.2,0.4,0.8,65.7,0.6,1.5,2.1,0.4,0.3,0.2,0.4,0
32,5.2,1.4,0.5,1.2,43.4,-0.2,-0.5,-1.2,0.4,0.7,61.1,0.4,0.7,1.1,0.1,0.2,0.0,0.3,1
56,29.5,10.7,4.4,9.3,48.4,0.6,1.7,42.0,1.3,1.9,69.8,1.3,2.6,3.9,1.0,0.8,0.5,1.0,1
58,21.4,9.6,4.3,9.8,42.6,0.5,1.6,18.1,1.0,1.1,83.3,0.8,2.2,3.0,1.0,0.6,0.1,1.3,1
61,28.0,9.5,4.1,8.4,49.0,-0.1,0.1,2.8,1.7,2.4,71.3,1.4,3.2,5.1,3.4,0.7,0.1,1.8,1
42,13.1,5.3,2.3,4.1,56.2,-0.6,-1.6,-1.0,1.0,1.2,73.9,2.1,2.7,4.9,0.1,0.4,0.5,0.7,1
86,15.1,9.8,4.0,9.6,40.4,0.3,1.3,2.4,1.9,2.4,81.4,0.7,1.4,2.1,2.3,0.8,0.0,1.2,1
66,13.6,3.8,1.3,2.6,48.1,0.3,0.6,28.1,1.4,2.3,62.2,1.6,4.7,6.5,0.5,0.3,7.8,0.8,0
74,24.3,7.9,3.2,6.4,50.0,0.0,0.0,-14.7,1.6,2.6,60.8,2.1,3.0,5.2,0.9,0.7,0.5,1.3,1
58,44.3,13.7,5.0,11.5,45.2,0.9,2.7,28.5,2.6,3.5,73.2,2.1,7.3,9.5,2.5,1.1,3.9,2.0,1
91,36.2,15.7,5.8,11.1,55.8,0.5,1.3,19.9,3.3,4.8,68.8,2.6,4.0,6.8,1.0,1.0,0.7,1.4,1
66,28.5,8.0,3.2,9.3,33.8,1.0,3.0,56.0,0.5,0.6,74.5,0.4,3.5,3.6,1.6,1.0,0.7,1.7,1
57,20.6,7.3,3.5,7.1,48.5,-0.1,0.0,7.8,0.7,1.1,65.4,2.4,3.3,5.6,0.9,0.5,0.8,1.0,1
75,19.6,6.9,2.6,5.6,48.0,-0.1,-0.3,12.1,1.2,1.9,65.8,1.9,2.5,4.2,1.6,1.5,0.5,0.9,1
47,3.9,1.5,0.5,1.5,35.1,0.1,0.5,35.4,0.5,0.5,75.1,0.0,0.2,0.3,0.6,0.3,-0.2,0.5,0
85,13.1,3.3,1.1,2.7,41.7,0.4,0.9,30.8,0.7,1.0,74.1,0.5,1.7,2.1,0.8,0.3,0.6,0.8,1
56,16.0,5.4,1.9,4.7,42.9,0.5,1.6,9.9,1.0,1.6,60.5,0.5,1.6,2.3,2.1,0.5,0.0,1.3,0
76,19.3,7.9,2.9,7.6,36.3,0.4,1.6,34.5,1.7,1.9,81.5,1.0,1.9,2.8,2.2,0.5,0.2,0.9,0
62,12.1,6.4,2.4,5.0,47.2,0.4,0.6,23.5,1.5,2.0,75.5,1.3,3.5,4.9,0.1,0.1,0.4,0.6,0
39,15.2,5.2,2.2,4.6,46.3,0.7,1.8,22.3,0.6,0.8,71.9,1.2,1.5,2.8,0.3,0.2,0.2,0.6,1
61,16.7,7.6,2.6,6.2,38.9,0.3,0.8,12.8,2.6,3.2,73.7,0.4,1.1,1.4,1.8,0.6,0.2,2.0,1
77,33.0,17.6,6.5,15.3,42.0,0.9,2.4,41.1,3.5,4.9,68.6,1.4,3.0,4.3,2.2,1.6,0.1,2.9,1
51,11.3,3.3,1.5,3.3,45.9,0.2,0.6,9.2,0.2,0.4,57.5,0.5,1.7,2.3,1.2,0.4,0.2,0.4,1
84,19.0,6.4,2.4,5.0,47.1,0.2,1.0,3.8,1.5,2.2,65.9,1.2,2.2,3.7,1.8,0.9,0.7,1.0,1
103,22.4,10.1,3.8,7.5,49.6,0.5,1.2,12.3,2.1,3.1,73.7,1.4,2.4,4.0,2.2,1.1,0.1,2.1,1
76,18.7,9.0,3.7,7.6,50.6,0.3,0.7,20.3,1.2,1.7,74.4,1.3,1.7,2.9,2.5,0.8,0.2,1.7,1
60,10.9,2.9,1.1,2.9,37.8,-0.2,-0.1,5.0,0.4,0.6,70.3,0.5,1.3,2.2,0.6,0.3,0.3,0.5,0
76,26.7,10.1,3.6,9.5,33.8,0.9,2.5,24.8,2.3,2.7,83.9,1.7,2.8,4.3,2.4,0.6,0.4,1.2,1
58,20.4,5.5,2.2,4.9,47.0,0.1,0.5,5.1,1.0,1.7,61.3,1.1,1.6,2.7,1.6,0.8,0.1,1.3,1
70,7.5,3.9,1.7,3.5,48.4,-0.1,-0.2,26.4,0.4,0.3,84.7,0.4,0.5,0.9,0.5,0.1,0.2,0.6,1
31,10.9,2.7,1.1,2.5,45.1,0.0,0.1,9.4,0.3,0.5,67.9,0.9,1.5,2.2,0.7,0.2,0.2,0.4,1
45,15.6,7.2,3.1,6.5,48.8,-0.1,-0.3,7.2,1.3,1.9,73.8,1.5,2.2,3.7,0.6,0.2,0.3,0.8,1
68,20.1,10.0,2.9,6.2,47.0,0.7,1.9,38.2,3.5,3.9,97.7,0.4,2.1,2.6,1.8,0.6,0.0,1.3,1
105,28.9,4.8,1.6,4.2,39.5,0.6,1.8,18.8,1.3,2.0,64.0,0.6,2.8,3.2,6.3,1.8,0.0,1.8,1
63,24.3,10.2,4.2,8.6,47.9,0.3,0.7,19.8,1.6,2.5,65.0,1.7,2.6,4.6,2.5,1.4,0.1,1.8,1
86,32.1,13.1,5.3,10.8,53.1,-0.2,-0.2,-4.2,2.9,4.7,61.1,4.9,6.5,12.3,1.6,0.9,2.1,2.3,1
63,16.0,7.2,2.6,7.1,35.5,0.7,1.9,31.1,1.2,1.3,93.1,0.2,0.5,0.8,2.8,0.9,-2.5,1.5,1
54,15.3,5.6,2.4,4.8,48.3,0.1,0.3,11.1,0.7,1.0,74.3,1.9,2.7,4.4,1.6,0.6,0.3,1.0,1
31,8.5,2.4,0.8,2.2,36.9,0.5,1.5,27.9,0.5,0.7,72.1,0.3,1.0,1.3,0.3,0.2,0.1,0.4,0
73,24.1,11.8,4.6,9.6,46.4,1.0,2.5,36.8,1.8,1.8,102.8,1.0,3.5,4.4,1.4,0.6,0.3,1.1,1
55,14.4,6.7,2.6,6.4,40.2,0.6,1.6,32.3,0.9,1.3,85.1,0.5,1.5,2.0,1.0,0.5,0.3,1.0,1
65,13.3,5.3,2.4,4.4,52.8,-0.4,-1.0,1.8,1.0,1.5,57.0,2.1,3.1,5.1,0.6,0.2,1.9,0.4,1
63,29.4,15.3,5.1,12.1,40.7,1.0,3.1,39.0,3.2,3.8,88.5,1.1,1.9,3.2,1.9,0.9,0.0,1.9,1
73,15.4,9.0,3.7,7.1,51.3,-0.5,-0.9,-31.0,2.3,4.2,49.1,1.3,2.8,4.1,1.2,0.5,0.3,1.9,1
95,32.9,19.6,7.7,17.8,43.0,0.5,1.5,35.1,3.3,4.4,79.6,0.7,2.2,2.9,7.9,1.3,0.0,4.4,1
39,5.0,2.5,1.0,2.5,41.4,-0.1,0.0,29.4,0.3,0.5,66.5,0.6,0.6,1.1,0.2,0.2,0.3,0.3,1
98,47.9,14.9,5.5,11.5,50.3,0.7,2.1,41.1,2.9,4.1,69.6,1.3,5.5,6.7,5.8,1.4,0.4,3.1,1
